chr1:151250203..151251280,.	HS_chr1_151250703_151250780	4	PI4KB,PIP5K1A,PIP5K1A_ENST00000368888,PSMD4,RFX5	TCGA-A2-A0EY,TCGA-AO-A03N	chr1:151170972..151171973,+,chr1:151226758..151227759,+,chr1:151298154..151299155,-,chr1:151318295..151319296,-	4
chr11:65272331..65273345,.	HS_chr11_65272831_65272845	4	EHBP1L1,FAM89B,FAM89B_ENST00000449319,PCNXL3_ENST00000355703,SSSCA1	TCGA-AO-A0JM	chr11:65337462..65338463,+,chr11:65339640..65340641,+,chr11:65343273..65344274,+,chr11:65383282..65384283,+	4
chr11:66044748..66045837,.	HS_chr11_66045248_66045337	4	BRMS1,BRMS1_ENST00000425825,KLC2,RP11-867G23.8,SF3B2	TCGA-C8-A12Q	chr11:65819355..65820356,+,chr11:66025565..66026566,+,chr11:66109204..66110205,-,chr11:66130251..66131252,+	4
chr1:16680636..16681704,.	HS_chr1_16681136_16681204	4	C1orf144,SZRD1,C1orf144_ENST00000401088,FAM131C,RSG1	TCGA-AO-A0J6	chr1:16399436..16400437,-,chr1:16562736..16563737,-,chr1:16693252..16694253,+,chr1:16693259..16694260,+	4
chr1:192777618..192778706,.	HS_chr1_192778118_192778206	4	UCHL5,UCHL5_ENST00000367448,UCHL5_ENST00000367449,UCHL5_ENST00000367450,UCHL5_ENST00000417752,UCHL5_ENST00000421683	TCGA-A8-A07R	chr1:193027889..193028890,-,chr1:193027925..193028926,-,chr1:193028090..193029091,-,chr1:193028627..193029628,-	4
chr1:209979326..209980395,.	HS_chr1_209979826_209979895	4	DIEXF,ENSG00000162767,IRF6,LAMB3	TCGA-A8-A09I	chr1:209823788..209824789,-,chr1:209974257..209975258,-,chr1:210000908..210001909,+,chr1:210546619..210547620,-	4
chr12:108296341..108297410,.	HS_chr12_108296841_108296910	4	ISCU_ENST00000311893,PRDM4,PWP1,SART3,SART3_ENST00000546611	TCGA-A8-A094	chr12:108079176..108080177,+,chr12:108153791..108154792,-,chr12:108954429..108955430,-,chr12:108955898..108956899,+	4
chr1:2347722..2348768,.	HS_chr1_2348222_2348268	4	C1orf86,C1orf93,FAM213B,FAM213B_ENST00000419916,PANK4	TCGA-A7-A0CE	chr1:2125687..2126688,-,chr1:2457525..2458526,-,chr1:2517734..2518735,+,chr1:2517824..2518825,+	4
chr12:49625223..49626265,.	HS_chr12_49625723_49625765	4	LMBR1L_ENST00000267102,TUBA1A_ENST00000301071,TUBA1B,TUBA1C	TCGA-B6-A0I6	chr12:49503837..49504838,-,chr12:49524582..49525583,-,chr12:49582261..49583262,-,chr12:49658464..49659465,+	4
chr12:49680750..49681855,.	HS_chr12_49681250_49681355	4	PRPH,TUBA1A,TUBA1A_ENST00000301071,TUBA1C	TCGA-A8-A094	chr12:49581701..49582702,-,chr12:49582261..49583262,-,chr12:49658464..49659465,+,chr12:49688483..49689484,+	4
chr12:57856227..57857279,.	HS_chr12_57856727_57856779	4	DDIT3,DDIT3_ENST00000551116,INHBE,MARS	TCGA-A8-A075	chr12:57848819..57849820,+,chr12:57881373..57882374,+,chr12:57910688..57911689,-,chr12:57910757..57911758,-	4
chr12:58087215..58088291,.	HS_chr12_58087715_58087791	4	AGAP2_ENST00000547588,METTL1,METTL21B,METTL21B_ENST00000300209,PIP4K2C	TCGA-AO-A0J6	chr12:57984572..57985573,+,chr12:58131528..58132529,-,chr12:58165365..58166366,-,chr12:58166007..58167008,+	4
chr12:69139050..69140120,.	HS_chr12_69139550_69139620	4	ENSG00000251695,MDM1,MDM1_ENST00000393543,MDM1_ENST00000430606,MDM2,MDM2_ENST00000462284,NUP107	TCGA-A7-A0CE	chr12:68725524..68726525,-,chr12:69080345..69081346,+,chr12:69185835..69186836,+,chr12:69201757..69202758,+	4
chr14:105445505..105446556,.	HS_chr14_105446005_105446056	4	BRF1,CDCA4,GPR132,SIVA1	TCGA-AN-A0AT	chr14:105219038..105220039,+,chr14:105477765..105478766,-,chr14:105521256..105522257,-,chr14:105766465..105767466,-	4
chr14:20892695..20893788,.	HS_chr14_20893195_20893288	4	APEX1,OSGEP,PNP,TMEM55B	TCGA-A8-A08L	chr14:20922341..20923342,-,chr14:20923304..20924305,+,chr14:20928983..20929984,-,chr14:20937183..20938184,+	4
chr14:20894364..20895406,.	HS_chr14_20894864_20894906	4	APEX1,OSGEP,PNP,TMEM55B	TCGA-AN-A0G0	chr14:20922341..20923342,-,chr14:20923304..20924305,+,chr14:20928983..20929984,-,chr14:20937183..20938184,+	4
chr14:21072561..21073672,.	HS_chr14_21073061_21073172	4	APEX1,OSGEP,PNP,TMEM55B	TCGA-A8-A08L	chr14:20922341..20923342,-,chr14:20923304..20924305,+,chr14:20928983..20929984,-,chr14:20937183..20938184,+	4
chr16:30882595..30883635,.	HS_chr16_30883095_30883135	4	BCL7C,BCL7C_ENST00000380317,CTF1,FBXL19,FBXL19_ENST00000380310	TCGA-A8-A092	chr16:30904764..30905765,-,chr16:30907464..30908465,+,chr16:30935553..30936554,+,chr16:30938393..30939394,+	4
chr16:3106442..3107504,.	HS_chr16_3106942_3107004	4	CCDC64B,IL32,IL32_ENST00000525377,MMP25,MMPL1	TCGA-AO-A03L,TCGA-C8-A12Q	chr16:3084996..3085997,-,chr16:3096418..3097419,+,chr16:3099505..3100506,+,chr16:3115312..3116313,+	4
chr16:864331..865406,.	HS_chr16_864831_864906	4	CCDC78,FAM173A,HAGHL,HAGHL_ENST00000389703,METRN	TCGA-A8-A08B	chr16:764789..765790,+,chr16:770774..771775,+,chr16:775866..776867,-,chr16:777009..778010,+	4
chr16:89265507..89266567,.	HS_chr16_89266007_89266067	4	CDH15,PIEZO1,RPL13,ZNF778	TCGA-A8-A07I	chr16:88850871..88851872,-,chr16:89237739..89238740,+,chr16:89287035..89288036,+,chr16:89626867..89627868,+	4
chr16:90112742..90113782,.	HS_chr16_90113242_90113282	4	CENPBD1,CENPBD1_ENST00000314994,PRDM7_ENST00000449207,SPATA2L,SPATA2L_ENST00000335360,TUBB3	TCGA-AO-A0J4	chr16:89767139..89768140,-,chr16:89989309..89990310,+,chr16:90037829..90038830,-,chr16:90141817..90142818,-	4
chr17:27618320..27619362,.	HS_chr17_27618820_27618862	4	ABHD15,ERAL1,PHF12,TP53I13	TCGA-A7-A0CE	chr17:27181552..27182553,+,chr17:27277477..27278478,-,chr17:27893483..27894484,-,chr17:27895276..27896277,+	4
chr17:38226105..38227179,.	HS_chr17_38226605_38226679	4	MED24,MED24_ENST00000394128,MSL1,MSL1_ENST00000398532,NR1D1	TCGA-A1-A0SM,TCGA-AR-A0TX	chr17:38209350..38210351,-,chr17:38255846..38256847,-,chr17:38278365..38279366,+,chr17:38278968..38279969,+	4
chr17:48472344..48473349,.	HS_chr17_48472844_48472849	4	ACSF2,EME1,MRPL27,RSAD1	TCGA-A8-A08L	chr17:48450030..48451031,-,chr17:48452069..48453070,+,chr17:48503122..48504123,+,chr17:48555745..48556746,+	4
chr17:58599500..58600527,.	HS_chr17_58600000_58600027	4	BRIP1,BRIP1_ENST00000259008,PPM1D,RPS6KB1,USP32	TCGA-A2-A04P	chr17:57970045..57971046,+,chr17:58468799..58469800,-,chr17:58677275..58678276,+,chr17:59938399..59939400,-	4
chr17:65990347..65991399,.	HS_chr17_65990847_65990899	4	BPTF,BPTF_ENST00000335221,KPNA2,NOL11,WIPI1	TCGA-AO-A0J4	chr17:65713563..65714564,+,chr17:65821340..65822341,+,chr17:66032748..66033749,+,chr17:66453061..66454062,-	4
chr19:10610186..10611270,.	HS_chr19_10610686_10610770	4	ATG4D,CDKN2D,KRI1,PDE4A_ENST00000380702	TCGA-A8-A094	chr19:10527118..10528119,+,chr19:10654266..10655267,+,chr19:10676192..10677193,-,chr19:10678828..10679829,-	4
chr19:12836155..12837221,.	HS_chr19_12836655_12836721	4	FBXW9_ENST00000380339,FBXW9_ENST00000393261,HOOK2,JUNB,PRDX2,PRDX2_ENST00000435703	TCGA-A2-A0CM,TCGA-A8-A08L	chr19:12806894..12807895,-,chr19:12885762..12886763,-,chr19:12902085..12903086,+,chr19:12911574..12912575,-	4
chr19:18977213..18978301,.	HS_chr19_18977713_18977801	4	CERS1,CERS1_ENST00000427170,COPE,DDX49,UPF1,UPF1_ENST00000599848	TCGA-AO-A0J2	chr19:18942518..18943519,+,chr19:19006380..19007381,-,chr19:19029656..19030657,-,chr19:19030050..19031051,+	4
chr19:35741552..35742628,.	HS_chr19_35742052_35742128	4	FXYD1,FXYD3_ENST00000435734,FXYD7,LGI4	TCGA-A8-A094	chr19:35607709..35608710,+,chr19:35625083..35626084,-,chr19:35630483..35631484,+,chr19:35633737..35634738,+	4
chr19:36595856..36596906,.	HS_chr19_36596356_36596406	4	POLR2I,TBCB,THAP8,WDR62,WDR62_ENST00000388999	TCGA-AR-A0TX	chr19:36544618..36545619,-,chr19:36545373..36546374,+,chr19:36605257..36606258,-,chr19:36605962..36606963,+	4
chr19:39220196..39221264,.	HS_chr19_39220696_39220764	4	ACTN4,ECH1,HNRNPL,HNRPL	TCGA-A8-A09X	chr19:39137885..39138886,+,chr19:39321911..39322912,-,chr19:39336216..39337217,-,chr19:39340105..39341106,-	4
chr19:44504650..44505708,.	HS_chr19_44505150_44505208	4	ZNF155,ZNF222,ZNF222_ENST00000391960,ZNF230	TCGA-E2-A14P	chr19:44492195..44493196,+,chr19:44510730..44511731,+,chr19:44529088..44530089,+,chr19:44529723..44530724,+	4
chr19:45982325..45983405,.	HS_chr19_45982825_45982905	4	CD3EAP,ERCC1,ERCC1_ENST00000300853,FOSB,VASP	TCGA-A2-A0EY	chr19:45909454..45910455,+,chr19:45926131..45927132,-,chr19:45971344..45972345,+,chr19:46010529..46011530,+	4
chr19:892913..893972,.	HS_chr19_893413_893472	4	ARID3A,C19orf22,MIDN,PTBP1	TCGA-AO-A0J6	chr19:1249795..1250796,+,chr19:796997..797998,+,chr19:912656..913657,-,chr19:929028..930029,+	4
chr20:17660245..17661360,.	HS_chr20_17660745_17660860	4	BANF2_ENST00000545418,C20orf72,C20orf72_ENST00000377704,PET117,PET117_ENST00000432901,SNX5	TCGA-A2-A0EY	chr20:17673833..17674834,+,chr20:17948567..17949568,-,chr20:17950002..17951003,+,chr20:18118099..18119100,+	4
chr20:61463455..61464521,.	HS_chr20_61463955_61464021	4	C20orf20,COL9A3,TCFL5,TCFL5_ENST00000217162	TCGA-AO-A0J2	chr20:61427375..61428376,+,chr20:61447916..61448917,+,chr20:61492377..61493378,-,chr20:61492521..61493522,-	4
chr2:112901..113957,.	HS_chr2_113401_113457	4	ACP1,ACP1_ENST00000272067,FAM110C,SH3YL1_ENST00000356150,SH3YL1_ENST00000405430	TCGA-B6-A0I6	chr2:262130..263131,-,chr2:263483..264484,-,chr2:264464..265465,+,chr2:45884..46885,-	4
chr2:172963856..172964885,.	HS_chr2_172964356_172964385	4	DLX1,HAT1,METAP1D,SLC25A12	TCGA-A2-A0EY	chr2:172750223..172751224,-,chr2:172778510..172779511,+,chr2:172864376..172865377,+,chr2:172949905..172950906,+	4
chr2:175114040..175115117,.	HS_chr2_175114540_175114617	4	CIR1,ENSG00000268241,SCRN3_ENST00000409673,SP3,SP3_ENST00000310015	TCGA-A2-A04P	chr2:174829398..174830399,-,chr2:175201650..175202651,-,chr2:175259849..175260850,-,chr2:175259984..175260985,+	4
chr3:183615141..183616213,.	HS_chr3_183615641_183615713	4	ALG3,ALG3_ENST00000445626,ECE2_ENST00000324557,ECE2_ENST00000402825,MAP6D1	TCGA-A8-A094	chr3:183542834..183543835,-,chr3:183966227..183967228,-,chr3:183966564..183967565,-,chr3:183966982..183967983,+	4
chr3:49725893..49726907,.	HS_chr3_49726393_49726407	4	AMIGO3,APEH,GMPPB,GMPPB_ENST00000308375,TCTA	TCGA-B6-A0IJ	chr3:49449359..49450360,+,chr3:49711334..49712335,+,chr3:49756397..49757398,-,chr3:49760658..49761659,-	4
chr4:1359663..1360736,.	HS_chr4_1360163_1360236	4	C4orf42,CTBP1,FGFRL1,KIAA1530	TCGA-AO-A0J2	chr4:1005773..1006774,+,chr4:1242242..1243243,-,chr4:1243861..1244862,+,chr4:1341379..1342380,+	4
chr5:137839266..137840333,.	HS_chr5_137839766_137839833	4	BRD8,BRD8_ENST00000230901,EGR1,EGR1_ENST00000239938,ETF1,KIF20A	TCGA-A8-A08L	chr5:137513802..137514803,-,chr5:137514869..137515870,+,chr5:137800950..137801951,+,chr5:137878106..137879107,-	4
chr5:140706487..140707530,.	HS_chr5_140706987_140707030	4	PCDHA8,PCDHA8_ENST00000531613,PCDHGA3,PCDHGA3_ENST00000253812,PCDHGB1,PCDHGB1_ENST00000523390	TCGA-AR-A0TX	chr5:140220406..140221407,+,chr5:140723013..140724014,+,chr5:140723100..140724101,+,chr5:140729327..140730328,+	4
chr5:140727647..140728700,.	HS_chr5_140728147_140728200	4	PCDHGA1,PCDHGA1_ENST00000517417,PCDHGA11,PCDHGA2,PCDHG_cluster,PCDHGA4,PCDHGA4_ENST00000571252	TCGA-AR-A0TX	chr5:140709751..140710752,+,chr5:140718038..140719039,+,chr5:140734267..140735268,+,chr5:140800294..140801295,+	4
chr5:34007606..34008612,.	HS_chr5_34008106_34008112	4	C1QTNF3,RXFP3,SLC45A2,SLC45A2_ENST00000345083,TARS	TCGA-A8-A09I	chr5:33440692..33441693,+,chr5:33936345..33937346,+,chr5:33984187..33985188,-,chr5:34042729..34043730,-	4
chr6:116891614..116892697,.	HS_chr6_116892114_116892197	4	FAM26D,FAM26D_ENST00000368597,RSPH4A,TSPYL1,ZUFSP	TCGA-C8-A12L	chr6:116600492..116601493,-,chr6:116878487..116879488,+,chr6:116937286..116938287,+,chr6:116987854..116988855,-	4
chr6:170862579..170863640,.	HS_chr6_170863079_170863140	4	C6orf70,C6orf70_ENST00000366772,PDCD2,PHF10_ENST00000339209,TCTE3	TCGA-A2-A0YG	chr6:170123526..170124527,-,chr6:170151053..170152054,-,chr6:170151253..170152254,+,chr6:170893168..170894169,-	4
chr6:27739351..27740405,.	HS_chr6_27739851_27739905	4	HIST1H2AJ,HIST1H2AM,HIST1H2BM,HIST1H2BO,HIST1H2BO_ENST00000303806	TCGA-B6-A0I6	chr6:27782017..27783018,-,chr6:27782321..27783322,+,chr6:27860426..27861427,-,chr6:27860740..27861741,+	4
chr6:28216164..28217219,.	HS_chr6_28216664_28216719	4	ENSG00000269293,NKAPL,ZNF192,ZNF192_ENST00000536028,ZNF193	TCGA-C8-A12Q	chr6:28104365..28105366,-,chr6:28115685..28116686,+,chr6:28194362..28195363,+,chr6:28226649..28227650,+	4
chr7:100206967..100208038,.	HS_chr7_100207467_100207538	4	FBXO24,GNB2,LRCH4,PCOLCE	TCGA-BH-A18R,TCGA-E2-A15E	chr7:100183222..100184223,-,chr7:100183748..100184749,+,chr7:100199579..100200580,+,chr7:100273388..100274389,+	4
chr7:16685952..16687008,.	HS_chr7_16686452_16686508	4	AGR2,BZW2,ISPD,ISPD_ENST00000407010,TSPAN13	TCGA-AN-A0AT	chr7:16460446..16461447,-,chr7:16704568..16705569,+,chr7:16793092..16794093,+,chr7:16840919..16841920,-	4
chr8:144330114..144331215,.	HS_chr8_144330614_144330715	4	LY6H,LY6H_ENST00000414417,TOP1MT,ZC3H3	TCGA-A8-A08L	chr8:144240564..144241565,-,chr8:144241115..144242116,-,chr8:144416530..144417531,-,chr8:144623090..144624091,-	4
chr8:144894126..144895180,.	HS_chr8_144894626_144894680	4	EPPK1,FAM83H,PLEC_ENST00000357649,PYCRL	TCGA-E2-A15E	chr8:144691217..144692218,-,chr8:144812251..144813252,-,chr8:144946920..144947921,-,chr8:145016182..145017183,-	4
chr8:144974219..144975321,.	HS_chr8_144974719_144974821	4	CYC1,EPPK1,NRBP2,SCRIB,SCRIB_ENST00000356994	TCGA-B6-A0IJ	chr8:144897041..144898042,-,chr8:144922505..144923506,-,chr8:144946920..144947921,-,chr8:145149502..145150503,+	4
chr9:135820340..135821399,.	HS_chr9_135820840_135820899	4	AK8,C9orf98_ENST00000298545,DDX31,DDX31_ENST00000310532,DDX31_ENST00000372155,GTF3C4,TSC1,TSC1_ENST00000403810	TCGA-B6-A0I2	chr9:135545135..135546136,-,chr9:135545485..135546486,+,chr9:135753141..135754142,-,chr9:135803758..135804759,-	4
chr9:139637114..139638190,.	HS_chr9_139637614_139637690	4	C9orf86,C9orf86_ENST00000371663,RABL6_ENST00000357466,RABL6_ENST00000371671,LCN6,LCN8	TCGA-B6-A0I2	chr9:139642434..139643435,-,chr9:139651881..139652882,-,chr9:139701914..139702915,+,chr9:139702148..139703149,+	4
chrX:53254119..53255125,.	HS_chrX_53254619_53254625	4	IQSEC2_ENST00000375365,SMC1A,SMC1A_ENST00000428014,TSPYL2	TCGA-A2-A04P,TCGA-C8-A12Q	chrX:53111180..53112181,+,chrX:53310202..53311203,-,chrX:53448466..53449467,-,chrX:53449048..53450049,-	4
chr10:103813412..103814442,.	HS_chr10_103813912_103813942	3	FBXW4,HPS6,MGEA5,MGEA5_ENST00000370094,MGEA5_ENST00000419011	TCGA-A2-A0CM	chr10:103453896..103454897,-,chr10:103577278..103578279,-,chr10:103824731..103825732,+	3
chr10:38384481..38385553,.	HS_chr10_38384981_38385053	3	ZNF248,ZNF33A,ZNF33A_ENST00000432900	TCGA-BH-A0WA	chr10:38144737..38145738,-,chr10:38299181..38300182,+,chr10:38300769..38301770,+	3
chr10:46979237..46980264,.	HS_chr10_46979737_46979764	3	SYT15,SYT15_ENST00000374321,SYT15_ENST00000416127,SYT15_ENST00000374323	TCGA-BH-A18U	chr10:46969947..46970948,-,chr10:46970103..46971104,-,chr10:46970311..46971312,-	3
chr10:74059646..74060725,.	HS_chr10_74060146_74060225	3	DDIT4,DNAJB12,DNAJB12_ENST00000338820	TCGA-A8-A092	chr10:74033474..74034475,+,chr10:74114154..74115155,-,chr10:74114256..74115257,-	3
chr1:100271806..100272860,.	HS_chr1_100272306_100272360	3	CCDC76,HIAT1,SASS6	TCGA-BH-A0WA	chr1:100503288..100504289,+,chr1:100597869..100598870,-,chr1:100598224..100599225,+	3
chr1:112015631..112016694,.	HS_chr1_112016131_112016194	3	ATP5F1,WDR77,WDR77_ENST00000449340	TCGA-B6-A0I2	chr1:111990850..111991851,-,chr1:111991290..111992291,-,chr1:111991663..111992664,+	3
chr1:116256822..116257871,.	HS_chr1_116257322_116257371	3	CASQ2,SLC22A15,SLC22A15_ENST00000369503,VANGL1	TCGA-A8-A07B	chr1:116193534..116194535,+,chr1:116310661..116311662,-,chr1:116518748..116519749,+	3
chr11:1842313..1843354,.	HS_chr11_1842813_1842854	3	CTSD,ENSG00000188082,IFITM10	TCGA-AO-A0J4	chr11:1768638..1769639,-,chr11:1771171..1772172,-,chr11:1784588..1785589,-	3
chr1:144931943..144932972,.	HS_chr1_144932443_144932472	3	ENSG00000268172,PDE4DIP,PDE4DIP_ENST00000369351,PDE4DIP_ENST00000369356,PDE4DIP_ENST00000313382	TCGA-A2-A04P	chr1:144989140..144990141,+,chr1:144994230..144995231,-,chr1:145039108..145040109,-	3
chr1:145037529..145038605,.	HS_chr1_145038029_145038105	3	PDE4DIP,PDE4DIP_ENST00000369351,PDE4DIP_ENST00000369356,PDE4DIP_ENST00000313431,PDE4DIP_ENST00000369348	TCGA-A2-A04T	chr1:144931207..144932208,-,chr1:144994230..144995231,-,chr1:145075361..145076362,-	3
chr1:151001785..151002821,.	HS_chr1_151002285_151002321	3	BNIPL,BNIPL_ENST00000368931,C1orf56	TCGA-A2-A04T	chr1:151008701..151009702,+,chr1:151010815..151011816,+,chr1:151019823..151020824,+	3
chr1:154934221..154935280,.	HS_chr1_154934721_154934780	3	ADAM15,EFNA3,EFNA4,EFNA4_ENST00000359751,EFNA4_ENST00000427683	TCGA-BH-A18U	chr1:155023362..155024363,+,chr1:155035799..155036800,+,chr1:155050917..155051918,+	3
chr1:156653464..156654523,.	HS_chr1_156653964_156654023	3	ISG20L2,NES,RRNAD1	TCGA-A8-A094	chr1:156646555..156647556,-,chr1:156696943..156697944,-,chr1:156698396..156699397,+	3
chr1:156781133..156782150,.	HS_chr1_156781633_156781650	3	HDGF,HDGF_ENST00000368206,HDGF_ENST00000368209	TCGA-A8-A094	chr1:156720720..156721721,-,chr1:156721394..156722395,-,chr1:156721654..156722655,-	3
chr1:156855555..156856655,.	HS_chr1_156856055_156856155	3	INSRR,INSRR_ENST00000368195,LRRC71,NTRK1	TCGA-A2-A0EY	chr1:156827912..156828913,-,chr1:156830226..156831227,+,chr1:156890095..156891096,+	3
chr11:62145651..62146720,.	HS_chr11_62146151_62146220	3	HNRNPUL2,TTC9C,TTC9C_ENST00000513247	TCGA-A2-A04T	chr11:62494127..62495128,-,chr11:62495335..62496336,+,chr11:62495820..62496821,+	3
chr11:63454907..63455942,.	HS_chr11_63455407_63455442	3	ATL3,ATL3_ENST00000332645,RTN3,RTN3_ENST00000341307,RTN3_ENST00000356000	TCGA-B6-A0I6	chr11:63438306..63439307,-,chr11:63438686..63439687,-,chr11:63448608..63449609,+	3
chr11:64642282..64643315,.	HS_chr11_64642782_64642815	3	ARL2,ATG2A,ZNHIT2	TCGA-AO-A03N	chr11:64684106..64685107,-,chr11:64781179..64782180,+,chr11:64884624..64885625,-	3
chr1:16840118..16841166,.	HS_chr1_16840618_16840666	3	C1orf144,SZRD1,C1orf144_ENST00000401088,Q6ZWC0_HUMAN	TCGA-A8-A092	chr1:16693252..16694253,+,chr1:16693259..16694260,+,chr1:16969045..16970046,-	3
chr11:835361..836386,.	HS_chr11_835861_835886	3	AP2A2,C11orf35,RASSF7,RASSF7_ENST00000431809	TCGA-A8-A07B	chr11:560215..561216,-,chr11:561268..562269,+,chr11:925521..926522,+	3
chr1:206839029..206840052,.	HS_chr1_206839529_206839552	3	DYRK3_ENST00000367106,DYRK3_ENST00000367109,EIF2D	TCGA-B6-A0RU	chr1:206785194..206786195,-,chr1:206808548..206809549,+,chr1:206809796..206810797,+	3
chr1:209977276..209978358,.	HS_chr1_209977776_209977858	3	C1orf74,DIEXF,ENSG00000162767	TCGA-AR-A0TX	chr1:209956478..209957479,-,chr1:210000908..210001909,+,chr1:210546619..210547620,-	3
chr12:110902899..110903938,.	HS_chr12_110903399_110903438	3	ARPC3,RAD9B_ENST00000392672,VPS29,VPS29_ENST00000397678	TCGA-AO-A03N	chr12:110887564..110888565,-,chr12:110939355..110940356,-,chr12:110939642..110940643,+	3
chr12:122883642..122884697,.	HS_chr12_122884142_122884197	3	DENR,RSRC2,ZCCHC8	TCGA-AR-A0TX,TCGA-B6-A0RT	chr12:122984886..122985887,-,chr12:123010899..123011900,-,chr12:123237748..123238749,+	3
chr1:231473231..231474284,.	HS_chr1_231473731_231473784	3	C1orf131,EGLN1,GNPAT	TCGA-E2-A152	chr1:231376386..231377387,-,chr1:231376624..231377625,+,chr1:231557133..231558134,-	3
chr1:23885425..23886521,.	HS_chr1_23885925_23886021	3	MDS2,MDS2_ENST00000374555,RPL11,TCEB3	TCGA-A2-A04X	chr1:23955544..23956545,+,chr1:24017813..24018814,+,chr1:24069493..24070494,+	3
chr1:2473165..2474208,.	HS_chr1_2473665_2473708	3	C1orf93,FAM213B,FAM213B_ENST00000419916,PEX10	TCGA-A7-A0CE	chr1:2343440..2344441,-,chr1:2517734..2518735,+,chr1:2517824..2518825,+	3
chr12:50173057..50174101,.	HS_chr12_50173557_50173601	3	BCDIN3D,FAM186B_ENST00000544141,TMBIM6_ENST00000423828	TCGA-B6-A0IJ	chr12:49997646..49998647,-,chr12:50135419..50136420,+,chr12:50236369..50237370,-	3
chr12:52448223..52449297,.	HS_chr12_52448723_52448797	3	KRT8,NR4A1_ENST00000360284,NR4A1_ENST00000545748	TCGA-BH-A18U	chr12:52431993..52432994,+,chr12:52435176..52436177,+,chr12:53298264..53299265,-	3
chr12:54189017..54190034,.	HS_chr12_54189517_54189534	3	HOXC10,HOXC11,HOXC11_ENST00000546378,HOXC13,HOXC13_ENST00000243056	TCGA-AR-A0TX	chr12:54332190..54333191,+,chr12:54366525..54367526,+,chr12:54378543..54379544,+	3
chr12:56227210..56228257,.	HS_chr12_56227710_56227757	3	DGKA,WIBG,WIBG_ENST00000398213	TCGA-AO-A0J2	chr12:56320392..56321393,-,chr12:56321044..56322045,-,chr12:56329787..56330788,+	3
chr12:56590248..56591338,.	HS_chr12_56590748_56590838	3	OBFC2B,SMARCC2,SMARCC2_ENST00000267064,SMARCC2_ENST00000394023,ZC3H10	TCGA-A2-A0D1	chr12:56513846..56514847,+,chr12:56582744..56583745,-,chr12:56618140..56619141,+	3
chr13:111562695..111563749,.	HS_chr13_111563195_111563249	3	ING1,ING1_ENST00000338450,ING1_ENST00000375774	TCGA-A2-A0YG	chr13:111364820..111365821,+,chr13:111365996..111366997,+,chr13:111367290..111368291,+	3
chr13:52373390..52374473,.	HS_chr13_52373890_52373973	3	INTS6,Q8N1X6_HUMAN,WDFY2	TCGA-A2-A0EY	chr13:52026160..52027161,-,chr13:52158323..52159324,+,chr13:52389123..52390124,-	3
chr13:53175415..53176472,.	HS_chr13_53175915_53175972	3	CKAP2,SUGT1,SUGT1_ENST00000343788,VPS36	TCGA-A8-A08S	chr13:53024228..53025229,-,chr13:53029191..53030192,+,chr13:53226555..53227556,+	3
chr14:24665367..24666457,.	HS_chr14_24665867_24665957	3	C14orf21,DHRS1,KHNYN	TCGA-A8-A08L	chr14:24767811..24768812,-,chr14:24768660..24769661,+,chr14:24899436..24900437,+	3
chr14:35528300..35529322,.	HS_chr14_35528800_35528822	3	BAZ1A,FAM177A1,FAM177A1_ENST00000280987	TCGA-AR-A0TX,TCGA-B6-A0IQ	chr14:35343309..35344310,-,chr14:35515169..35516170,+,chr14:35515238..35516239,+	3
chr14:54906460..54907533,.	HS_chr14_54906960_54907033	3	CGRRF1,GMFB,SAMD4A	TCGA-AR-A0TX	chr14:54955144..54956145,-,chr14:54976177..54977178,+,chr14:55034137..55035138,+	3
chr14:55519046..55520130,.	HS_chr14_55519546_55519630	3	GCH1,LGALS3,WDHD1	TCGA-A2-A0EY	chr14:55368880..55369881,-,chr14:55493004..55494005,-,chr14:55603591..55604592,+	3
chr14:60041310..60042353,.	HS_chr14_60041810_60041853	3	C14orf149,JKAMP,JKAMP_ENST00000356057	TCGA-A8-A09X	chr14:59950533..59951534,-,chr14:59950777..59951778,+,chr14:59951288..59952289,+	3
chr15:41199819..41200883,.	HS_chr15_41200319_41200383	3	DLL4,DLL4_ENST00000249749,RHOV,SPINT1	TCGA-A8-A075,TCGA-AO-A0JM	chr15:41136252..41137253,+,chr15:41165836..41166837,-,chr15:41221366..41222367,+	3
chr16:1487990..1489017,.	HS_chr16_1488490_1488517	3	C16orf91_ENST00000442039,CCDC154,UNKL,UNKL_ENST00000389221,UNKL_ENST00000397462	TCGA-AO-A0J2	chr16:1464191..1465192,-,chr16:1470223..1471224,-,chr16:1493822..1494823,-	3
chr16:30867205..30868214,.	HS_chr16_30867705_30867714	3	BCL7C,BCL7C_ENST00000380317,CTF1,FBXL19_ENST00000380310	TCGA-A2-A0D2	chr16:30904764..30905765,-,chr16:30907464..30908465,+,chr16:30935553..30936554,+	3
chr16:30925441..30926530,.	HS_chr16_30925941_30926030	3	BCL7C,BCL7C_ENST00000380317,CTF1,FBXL19_ENST00000380310	TCGA-AO-A0J2	chr16:30904764..30905765,-,chr16:30907464..30908465,+,chr16:30935553..30936554,+	3
chr16:3694269..3695316,.	HS_chr16_3694769_3694816	3	CREBBP,DNASE1,DNASE1_ENST00000414110	TCGA-AR-A0TX	chr16:3704874..3705875,+,chr16:3705604..3706605,+,chr16:3929416..3930417,-	3
